Trans,10359,50.0
Trans,10486,50.0
Trans,10487,50.0
Trans,10629,50.0
Trans,10630,50.0
Trans,10704,50.0
Trans,10703,50.0
Trans,10745,50.0
Trans,10387,60.0
Trans,10189,40.0
Trans,10013,50.0
Trans,9810,65.0
Trans,9811,50.0
Trans,9507,50.0
Trans,8999,50.0
Trans,9000,50.0
Trans,8636,50.0
Trans,8635,50.0
Trans,8177,50.0
Trans,8178,50.0
Trans,7863,60.0
Trans,7572,50.0
End,7571,50.0
Taxi,12729,66.6666666666667
Trans,12702,60.0
Trans,12704,50.0
Trans,12539,50.0
Trans,12443,50.0
Trans,12314,50.0
Trans,12313,50.0
Trans,12309,50.0
Trans,12308,50.0
Trans,12302,50.0
Trans,12139,50.0
Trans,12033,50.0
Trans,12034,85.0
Trans,11833,50.0
Trans,11831,50.0
Trans,11759,60.0
Trans,11722,65.0
Trans,11543,40.0
Trans,11544,50.0
Trans,11446,60.0
Trans,11379,40.0
Trans,11227,50.0
Trans,11116,50.0
Trans,10958,50.0
Trans,10977,40.0
Trans,10978,50.0
Trans,11003,50.0
Trans,11009,60.0
Trans,11071,50.0
Trans,11188,50.0
Trans,11275,50.0
Trans,11346,50.0
Trans,11347,50.0
Trans,11491,50.0
Trans,11490,50.0
Trans,11485,40.0
Trans,11418,50.0
Start,11418,50.0
Trans,11485,40.0
Trans,11490,50.0
Trans,11491,50.0
Trans,11347,50.0
Trans,11346,50.0
Trans,11275,50.0
Trans,11188,50.0
Trans,11071,50.0
Trans,11009,60.0
Trans,11003,50.0
Trans,10978,50.0
Trans,10977,40.0
Trans,10958,50.0
Trans,11116,50.0
Trans,11227,50.0
Trans,11379,40.0
Trans,11446,60.0
Trans,11544,50.0
Trans,11542,50.0
Trans,11539,50.0
Trans,11526,50.0
Trans,11805,40.0
Trans,11899,50.0
Trans,11901,50.0
Trans,11955,50.0
Trans,12117,60.0
Trans,12176,66.6666666666667
Trans,12140,50.0
Trans,12141,50.0
Trans,12093,50.0
Trans,12092,50.0
Trans,12677,50.0
Trans,13071,40.0
Trans,13073,50.0
Trans,13002,50.0
Trans,12934,50.0
Trans,13065,40.0
Trans,13277,50.0
Trans,13314,40.0
Trans,13442,50.0
Trans,13443,50.0
Trans,13513,50.0
Trans,13712,50.0
Trans,13733,65.0
Trans,13886,40.0
Trans,13885,40.0
Trans,14052,50.0
Trans,14054,50.0
Trans,14055,60.0
Trans,14116,40.0
Trans,14115,50.0
Trans,14114,40.0
Trans,14118,40.0
Trans,14111,50.0
Trans,14102,50.0
Trans,14135,50.0
Trans,14025,60.0
Trans,13931,50.0
Trans,13449,50.0
Trans,13325,50.0
Trans,13324,40.0
Trans,13284,50.0
Trans,13190,40.0
Trans,12948,60.0
Trans,12946,50.0
Trans,13015,50.0
Trans,12960,50.0
Trans,12772,50.0
Trans,12773,50.0
End,12526,50.0
Taxi,9274,50.0
Trans,9326,50.0
Trans,9353,82.0
Trans,9442,50.0
Trans,9459,50.0
Trans,9555,50.0
Trans,9556,60.0
Trans,9583,50.0
Trans,9665,50.0
Trans,9712,40.0
Trans,9711,50.0
Trans,9735,40.0
Trans,9768,40.0
Trans,9822,60.0
Trans,9819,60.0
Trans,9893,70.0
Trans,9998,40.0
Trans,10071,50.0
Trans,10070,50.0
Trans,9692,50.0
Trans,9693,70.0
Trans,9313,50.0
Trans,9312,50.0
Trans,9163,60.0
Trans,8928,50.0
Trans,8929,50.0
Trans,9009,50.0
Trans,9038,50.0
Trans,9083,50.0
Trans,9224,40.0
Trans,9324,40.0
Trans,9622,50.0
Trans,9621,50.0
Trans,9418,50.0
Trans,9417,50.0
Trans,9170,60.0
Trans,9531,50.0
Trans,9756,50.0
Trans,9182,60.0
Trans,8671,70.0
Trans,8672,50.0
Trans,8180,50.0
Trans,8055,50.0
Trans,8054,50.0
Trans,7964,50.0
Trans,7907,50.0
Trans,7890,50.0
Trans,7770,50.0
Trans,7769,50.0
Trans,7676,50.0
Trans,7351,50.0
Trans,7050,40.0
Trans,6558,50.0
Trans,6369,50.0
Trans,6338,70.0
Trans,5760,50.0
Trans,5762,50.0
Trans,5764,40.0
Trans,5842,63.3333333333333
Trans,5841,50.0
Trans,5884,50.0
Trans,5537,50.0
Trans,5538,70.0
Trans,5511,63.3333333333333
Trans,5327,70.0
Trans,5324,50.0
Trans,5325,60.0
Trans,5282,50.0
Start,5282,50.0
Trans,5325,60.0
Trans,5324,50.0
Trans,5327,70.0
Trans,5511,63.3333333333333
Trans,5538,70.0
Trans,5537,50.0
Trans,5884,50.0
Trans,5841,50.0
Trans,5842,63.3333333333333
Trans,5764,40.0
Trans,5762,50.0
Trans,5760,50.0
Trans,6338,70.0
Trans,6369,50.0
Trans,6558,50.0
Trans,7050,40.0
Trans,7351,50.0
Trans,7676,50.0
Trans,7769,50.0
Trans,7770,50.0
Trans,7890,50.0
Trans,7907,50.0
Trans,7964,50.0
Trans,8054,50.0
Trans,8055,50.0
Trans,8180,50.0
Trans,8672,50.0
Trans,8671,70.0
Trans,9182,60.0
Trans,9756,50.0
Trans,9531,50.0
Trans,9170,60.0
Trans,9417,50.0
Trans,9418,50.0
Trans,9621,50.0
Trans,9622,50.0
Trans,9324,40.0
Trans,9224,40.0
Trans,9083,50.0
Trans,9038,50.0
Trans,9009,50.0
Trans,8929,50.0
Trans,8928,50.0
Trans,9163,60.0
Trans,9312,50.0
Trans,9313,50.0
Trans,9693,70.0
Trans,9692,50.0
Trans,10070,50.0
Trans,10257,50.0
Trans,10374,50.0
Trans,10404,50.0
Trans,10903,50.0
Trans,10902,50.0
Trans,11069,84.0
Trans,11175,70.0
Trans,11382,60.0
Trans,11513,50.0
Trans,11716,50.0
Trans,11802,60.0
Trans,11887,50.0
Trans,11970,40.0
Trans,11994,50.0
Trans,12202,50.0
Trans,12258,50.0
Trans,12325,50.0
Trans,12314,50.0
Trans,12313,50.0
Trans,12309,50.0
Trans,12308,50.0
Trans,12300,40.0
Trans,12352,50.0
Trans,12422,50.0
Trans,12477,85.0
Trans,12633,50.0
Trans,12634,50.0
End,12799,60.0
Taxi,137,50.0
Trans,157,70.0
Trans,91,50.0
Trans,101,60.0
Trans,104,50.0
Trans,119,50.0
Trans,118,40.0
Trans,172,40.0
Trans,173,50.0
Trans,228,50.0
Trans,227,40.0
Trans,207,50.0
Trans,252,50.0
Trans,251,50.0
Trans,280,50.0
Trans,281,50.0
Trans,300,50.0
Trans,310,50.0
Trans,318,50.0
Trans,322,50.0
Trans,338,50.0
Trans,346,50.0
Trans,360,50.0
Trans,372,50.0
Trans,398,50.0
Trans,386,70.0
Trans,387,50.0
Trans,381,50.0
Trans,400,50.0
Start,422,63.3333333333333
Trans,438,60.0
Trans,447,50.0
Trans,460,50.0
Trans,511,50.0
Trans,509,60.0
Trans,508,84.0
Trans,502,50.0
Trans,496,50.0
Trans,497,50.0
Trans,527,40.0
Trans,564,50.0
Trans,604,50.0
Trans,637,50.0
Trans,685,50.0
Trans,723,50.0
Trans,788,40.0
Trans,851,50.0
Trans,859,50.0
Trans,853,50.0
Trans,852,50.0
Trans,854,60.0
Trans,856,40.0
Trans,840,50.0
Trans,839,50.0
Trans,823,50.0
Trans,769,50.0
Trans,768,50.0
Trans,753,50.0
Trans,735,50.0
Trans,883,56.6666666666667
Trans,1066,50.0
Trans,1603,50.0
Trans,1604,50.0
Trans,1691,50.0
Trans,1692,50.0
Trans,1636,50.0
End,1661,50.0
Taxi,9747,50.0
Trans,9821,60.0
Trans,9822,60.0
Trans,9768,40.0
Trans,9735,40.0
Trans,9711,50.0
Trans,9712,40.0
Trans,9665,50.0
Trans,9583,50.0
Trans,9489,50.0
Trans,9461,40.0
Trans,9462,50.0
Trans,9422,85.0
Trans,9384,50.0
Trans,9340,50.0
Trans,9341,50.0
Trans,9309,50.0
Trans,9335,50.0
Trans,9368,50.0
Trans,9400,50.0
Trans,9408,60.0
Trans,9371,60.0
Trans,9337,50.0
Trans,9310,50.0
Trans,9269,40.0
Trans,9268,50.0
Trans,9344,50.0
Trans,9329,50.0
Start,9329,50.0
Trans,9344,50.0
Trans,9268,50.0
Trans,9269,40.0
Trans,9310,50.0
Trans,9337,50.0
Trans,9371,60.0
Trans,9408,60.0
Trans,9447,50.0
Trans,9625,60.0
Trans,9624,50.0
Trans,9696,50.0
Trans,9941,40.0
Trans,9940,50.0
Trans,10146,50.0
Trans,10169,40.0
Trans,10168,50.0
Trans,10237,50.0
Trans,10238,50.0
Trans,10278,40.0
Trans,10310,40.0
Trans,10311,60.0
Trans,10332,40.0
Trans,10334,60.0
Trans,10335,40.0
Trans,10376,50.0
Trans,10436,50.0
Trans,10280,50.0
Trans,10320,50.0
Trans,10318,50.0
Trans,10131,50.0
Trans,10132,50.0
Trans,10026,50.0
Trans,9942,40.0
Trans,9869,50.0
Trans,9705,40.0
Trans,9124,50.0
Trans,9123,60.0
Trans,8955,50.0
Trans,8642,50.0
Trans,8522,82.0
Trans,8403,70.0
Trans,8402,50.0
Trans,8211,50.0
Trans,8104,40.0
Trans,8049,40.0
End,8041,50.0
Taxi,2037,50.0
Trans,1886,50.0
Trans,1604,50.0
Trans,1603,50.0
Trans,1066,50.0
Trans,816,60.0
Trans,817,50.0
Trans,786,60.0
Trans,776,50.0
Trans,807,50.0
Trans,808,50.0
Trans,818,40.0
Trans,830,40.0
Trans,866,70.0
Trans,877,65.0
Trans,878,40.0
Trans,886,50.0
Trans,904,60.0
Trans,908,50.0
Trans,931,50.0
Trans,947,50.0
Trans,965,50.0
Trans,970,50.0
Trans,943,50.0
Trans,942,50.0
Trans,972,50.0
Trans,1020,60.0
Trans,1021,50.0
Trans,1036,50.0
Trans,1061,40.0
Trans,1060,50.0
Trans,1080,40.0
Trans,1155,50.0
Trans,1154,50.0
Start,1154,50.0
Trans,1155,50.0
Trans,1080,40.0
Trans,1060,50.0
Trans,1061,40.0
Trans,1036,50.0
Trans,1054,40.0
Trans,1114,50.0
Trans,1157,50.0
Trans,1158,50.0
Trans,1213,50.0
Trans,1315,50.0
Trans,1314,50.0
Trans,1364,50.0
Trans,1363,50.0
Trans,1415,50.0
Trans,1434,40.0
Trans,1467,50.0
Trans,1480,50.0
Trans,1479,50.0
Trans,1533,60.0
Trans,1580,60.0
Trans,1735,50.0
Trans,1736,50.0
Trans,1795,50.0
Trans,1794,65.0
Trans,1759,70.0
Trans,1772,50.0
Trans,1852,50.0
Trans,1853,50.0
Trans,1791,50.0
Trans,1790,40.0
Trans,1660,50.0
Trans,1659,60.0
Trans,1646,50.0
Trans,1647,65.0
Trans,1725,40.0
Trans,1726,60.0
Trans,1742,40.0
Trans,1797,50.0
Trans,1945,50.0
Trans,2025,50.0
Trans,2024,50.0
Trans,2039,50.0
Trans,2040,50.0
Trans,2082,60.0
Trans,2084,65.0
Trans,2075,50.0
Trans,2076,40.0
Trans,2318,60.0
Trans,2414,40.0
Trans,2635,40.0
Trans,2636,60.0
Trans,3068,50.0
Trans,3135,50.0
Trans,3361,50.0
Trans,3595,50.0
Trans,3596,82.0
Trans,3831,50.0
Trans,4093,50.0
Trans,4279,50.0
Trans,4280,50.0
Trans,4451,50.0
Trans,4551,50.0
Trans,4736,50.0
Trans,4858,50.0
Trans,4973,40.0
Trans,5061,50.0
Trans,5111,50.0
Trans,5155,50.0
Trans,5233,50.0
Trans,5385,50.0
Trans,6080,50.0
Trans,6646,50.0
Trans,7091,50.0
Trans,7417,50.0
Trans,7529,50.0
Trans,7531,50.0
Trans,7696,50.0
Trans,7386,50.0
Trans,7354,50.0
Trans,7355,40.0
Trans,7571,50.0
Trans,7572,50.0
Trans,7863,60.0
Trans,8178,50.0
Trans,8177,50.0
Trans,8635,50.0
Trans,8636,50.0
Trans,9000,50.0
Trans,8999,50.0
Trans,9507,50.0
Trans,9811,50.0
Trans,9810,65.0
Trans,10013,50.0
Trans,10189,40.0
Trans,10387,60.0
Trans,10771,50.0
Trans,11095,50.0
Trans,11166,50.0
Trans,11442,50.0
Trans,11809,50.0
Trans,11996,40.0
Trans,11997,40.0
Trans,12197,70.0
Trans,12196,40.0
Trans,12247,40.0
Trans,12246,50.0
Trans,12161,50.0
Trans,12021,50.0
Trans,12019,50.0
End,11998,50.0
Taxi,8406,40.0
Trans,8407,50.0
Trans,8508,50.0
Trans,8507,66.6666666666667
Trans,8679,50.0
Trans,8678,50.0
Trans,8548,60.0
Trans,8381,50.0
Trans,8210,50.0
Trans,8044,50.0
Trans,8010,50.0
Trans,7901,50.0
Trans,7876,50.0
Trans,7666,50.0
Trans,8046,50.0
Trans,8045,70.0
Trans,8382,50.0
Trans,8641,50.0
Trans,8642,50.0
Trans,8955,50.0
Trans,9123,60.0
Trans,9124,50.0
Trans,9705,40.0
Trans,9869,50.0
Trans,9942,40.0
Trans,10026,50.0
Trans,10132,50.0
Trans,10131,50.0
Trans,10318,50.0
Trans,10320,50.0
Trans,10280,50.0
Trans,10436,50.0
Trans,10376,50.0
Trans,10335,40.0
Trans,10334,60.0
Trans,10332,40.0
Trans,10311,60.0
Trans,10310,40.0
Trans,10278,40.0
Trans,10238,50.0
Trans,10237,50.0
Trans,10168,50.0
Trans,10169,40.0
Trans,10146,50.0
Trans,9940,50.0
Trans,9941,40.0
Trans,9694,50.0
Trans,9695,50.0
Trans,9406,50.0
Trans,9407,50.0
Trans,9234,50.0
Trans,9235,85.0
Trans,9187,60.0
Trans,9116,60.0
Trans,9024,60.0
Trans,9002,50.0
Start,9002,50.0
Trans,9024,60.0
Trans,9116,60.0
Trans,9187,60.0
Trans,9235,85.0
Trans,9234,50.0
Trans,9407,50.0
Trans,9406,50.0
Trans,9695,50.0
Trans,9694,50.0
Trans,9941,40.0
Trans,9940,50.0
Trans,10146,50.0
Trans,10169,40.0
Trans,10168,50.0
Trans,10237,50.0
Trans,10238,50.0
Trans,10299,40.0
Trans,10298,50.0
Trans,10361,50.0
Trans,10391,50.0
Trans,10491,60.0
Trans,10597,40.0
Trans,10719,50.0
Trans,10718,82.0
Trans,10793,50.0
Trans,10988,50.0
Trans,11040,40.0
Trans,11077,50.0
Trans,11223,50.0
Trans,11250,40.0
Trans,11249,50.0
Trans,11277,50.0
Trans,11334,70.0
Trans,11335,50.0
Trans,12095,50.0
Trans,12092,50.0
Trans,12677,50.0
Trans,13071,40.0
Trans,13073,50.0
Trans,13002,50.0
Trans,12934,50.0
Trans,13065,40.0
Trans,13277,50.0
Trans,13314,40.0
Trans,13442,50.0
Trans,13443,50.0
Trans,13513,50.0
Trans,13712,50.0
Trans,13733,65.0
Trans,13886,40.0
Trans,13885,40.0
Trans,14052,50.0
Trans,14054,50.0
Trans,14055,60.0
Trans,14116,40.0
Trans,14115,50.0
Trans,14114,40.0
Trans,14118,40.0
Trans,14111,50.0
Trans,14102,50.0
Trans,14134,50.0
Trans,14195,50.0
Trans,14225,56.6666666666667
Trans,14294,40.0
Trans,14325,50.0
Trans,14326,50.0
Trans,14462,60.0
Trans,14597,50.0
Trans,14695,40.0
Trans,14770,50.0
Trans,14771,85.0
Trans,14866,50.0
Trans,14923,82.0
End,14924,70.0
Taxi,7614,60.0
Trans,7615,50.0
Trans,7641,40.0
Trans,7507,50.0
Trans,7508,50.0
Trans,7337,60.0
Trans,7072,50.0
Trans,7009,50.0
Trans,6878,70.0
Trans,6779,40.0
Trans,6698,65.0
Trans,6572,50.0
Trans,6342,50.0
Trans,6356,50.0
Trans,6370,50.0
Trans,6269,50.0
Trans,6158,50.0
Trans,6157,50.0
Trans,6093,50.0
Trans,6028,50.0
Trans,5829,50.0
Trans,5804,50.0
Trans,5740,50.0
Trans,5739,50.0
Trans,5574,50.0
Trans,5467,60.0
Trans,5381,50.0
Trans,5280,60.0
Trans,5267,50.0
Trans,5268,60.0
Trans,5310,60.0
Trans,5309,63.3333333333333
Trans,5180,50.0
Trans,5229,50.0
Start,5229,50.0
Trans,5180,50.0
Trans,5309,63.3333333333333
Trans,5310,60.0
Trans,5268,60.0
Trans,5267,50.0
Trans,5280,60.0
Trans,5381,50.0
Trans,5467,60.0
Trans,5574,50.0
Trans,5739,50.0
Trans,5740,50.0
Trans,5804,50.0
Trans,5829,50.0
Trans,6028,50.0
Trans,6093,50.0
Trans,6157,50.0
Trans,6158,50.0
Trans,6269,50.0
Trans,6370,50.0
Trans,6356,50.0
Trans,6341,63.3333333333333
Trans,6344,60.0
Trans,6343,50.0
Trans,6403,50.0
Trans,6491,50.0
Trans,6733,76.6666666666667
Trans,6948,63.3333333333333
Trans,6961,50.0
Trans,6962,50.0
Trans,7118,40.0
Trans,7117,50.0
Trans,6996,40.0
Trans,6949,50.0
Trans,6657,50.0
Trans,6600,40.0
Trans,6599,50.0
Trans,6126,60.0
Trans,6065,50.0
Trans,6011,50.0
Trans,5983,50.0
Trans,5964,60.0
Trans,5951,50.0
Trans,5948,50.0
Trans,5920,40.0
Trans,5916,50.0
Trans,5896,50.0
Trans,5902,50.0
Trans,5944,40.0
Trans,5945,50.0
Trans,6746,50.0
Trans,7056,50.0
Trans,7419,50.0
Trans,7420,50.0
Trans,8374,40.0
Trans,8690,40.0
Trans,9004,63.3333333333333
Trans,9197,50.0
Trans,9198,50.0
Trans,9699,50.0
Trans,9667,60.0
Trans,9660,50.0
Trans,9581,60.0
Trans,9656,40.0
Trans,9754,50.0
Trans,9753,50.0
Trans,9946,50.0
Trans,10178,50.0
Trans,10177,40.0
Trans,10297,40.0
Trans,10292,50.0
Trans,10335,40.0
Trans,10376,50.0
Trans,10436,50.0
Trans,10280,50.0
Trans,10320,50.0
Trans,10318,50.0
Trans,10131,50.0
Trans,10132,50.0
Trans,10026,50.0
Trans,9942,40.0
Trans,9869,50.0
Trans,9745,50.0
Trans,9746,40.0
Trans,9849,50.0
Trans,9850,50.0
Trans,9769,50.0
Trans,9478,70.0
Trans,9530,50.0
End,9572,50.0
Taxi,663,50.0
Trans,688,65.0
Trans,708,40.0
Trans,747,50.0
Trans,793,50.0
Trans,794,50.0
Trans,859,50.0
Trans,860,50.0
Trans,894,40.0
